squarefoot,location,num_past_occupants,rent,building_type
1316,Downtown,8,8136.254898457053,House
3865,Rural,9,17997.246624845953,Condo
4770,Rural,0,15308.841105809219,Condo
2260,Suburb,7,12785.904196907893,Apartment
1348,Suburb,4,5754.169715101654,House
1657,Rural,6,6933.019620558549,Condo
3726,Rural,7,16288.150138282548,Condo
415,Downtown,4,2320.3763956551015,Condo
2395,Downtown,7,14334.61686646191,House
2101,Rural,9,8900.33022614169,House
2446,Suburb,7,11691.188741847884,House
1920,Rural,8,8668.114504629459,Condo
3250,Downtown,1,15100.458174280931,House
4092,Suburb,2,17295.53669402604,Condo
3241,Suburb,0,11475.200567708487,House
1277,Downtown,3,6502.340692133307,House
3366,Rural,4,13051.477149565013,Condo
1083,Rural,0,3125.3969331282906,House
540,Rural,7,2419.4965604002286,Condo
1853,Downtown,1,8488.725571796354,House
4878,Suburb,0,17213.579607913987,House
1312,Downtown,1,6108.30862849726,House
486,Rural,4,1736.9950337603907,House
2181,Downtown,8,16052.978861309535,Apartment
4886,Suburb,8,26441.738619240394,Condo
730,Downtown,1,4005.751196548598,Apartment
538,Rural,1,1689.6669284844043,House
2645,Suburb,2,10188.686016327543,House
375,Downtown,6,2304.310301756994,Condo
1656,Downtown,2,8739.817640278905,Condo
2630,Suburb,0,10210.212994137166,Condo
4986,Suburb,5,24148.08216932403,Condo
2202,Rural,2,7242.983632128922,House
4313,Suburb,0,16694.39529471417,Condo
4970,Rural,3,19982.75071828766,Apartment
2359,Downtown,0,11398.998957901544,Condo
440,Rural,0,1391.8758507194336,Condo
2089,Downtown,1,11423.581177085025,Apartment
3926,Suburb,9,23771.87607157629,Apartment
316,Downtown,7,2163.6897117169915,Apartment
4648,Suburb,1,20466.50520498455,Apartment
764,Downtown,1,3854.2423456064157,Condo
4771,Downtown,9,36163.05116105687,Apartment
2127,Downtown,9,13554.113919633008,House
3328,Downtown,7,21655.19774680897,Condo
819,Rural,5,3007.5015331133823,House
389,Downtown,3,2083.9429910989365,Condo
3151,Rural,2,11294.16704371916,Condo
3143,Suburb,0,11065.813030656665,House
2184,Suburb,2,10114.368824938776,Apartment
4471,Rural,8,21829.483814244602,Apartment
1225,Suburb,4,5178.568396326615,House
4034,Suburb,5,21096.048585025597,Apartment
1269,Downtown,4,7356.041378272812,Condo
1394,Downtown,0,6744.542026026424,Condo
3495,Downtown,9,24428.849386175247,Condo
1704,Rural,0,5972.259263767077,Apartment
3664,Rural,3,14684.904310713484,Apartment
4590,Suburb,2,17817.516026859055,House
4282,Downtown,7,27900.20304163224,Condo
4623,Rural,6,17810.722985571778,House
4313,Rural,6,19570.27766753683,Apartment
4856,Downtown,7,29025.99324773895,House
3392,Rural,9,17137.633337191644,Apartment
4459,Downtown,6,27982.9216263751,Condo
2374,Suburb,9,13312.44004911337,Condo
584,Suburb,1,2553.655941985739,Apartment
1487,Suburb,3,7181.18349840082,Apartment
4269,Downtown,5,27938.904716328758,Apartment
3265,Rural,2,11505.3184134365,Condo
4619,Suburb,2,21295.660849427277,Apartment
1083,Suburb,5,5183.312668899639,Condo
1249,Suburb,0,4374.300683691053,House
4239,Rural,0,13648.714377003445,Condo
344,Rural,4,1231.3939348812153,House
2110,Downtown,0,10222.343282995356,Condo
4866,Suburb,9,27156.20257005585,Condo
2381,Rural,7,11252.513383059118,Apartment
3798,Downtown,1,19282.751418038453,Condo
1129,Suburb,5,5871.359566400037,Apartment
2209,Rural,9,11161.8153990664,Apartment
2881,Rural,9,14582.667707637465,Apartment
991,Downtown,4,5569.514382147795,Condo
4319,Suburb,9,26153.247013685956,Apartment
1231,Suburb,3,5072.442185882627,House
3706,Rural,0,10909.076436931819,House
447,Suburb,2,1895.6880909667643,Condo
1332,Downtown,3,8009.544659458639,Apartment
1611,Rural,1,5028.769890335218,House
687,Rural,1,2302.4825980413702,Condo
3421,Downtown,1,17333.99911164168,Condo
2173,Rural,0,7006.792771277103,Condo
3888,Suburb,9,21826.65374984929,Condo
1215,Suburb,1,4987.7959399489555,Condo
2178,Rural,5,9481.315634865474,Apartment
4048,Downtown,2,23275.410245597184,Apartment
577,Downtown,9,4370.585750142329,Apartment
2277,Suburb,4,11504.911879332842,Apartment
2159,Downtown,0,10467.18847088176,Condo
3336,Rural,7,14478.026461429125,Condo
3671,Rural,3,12380.564410004821,House
2482,Suburb,8,12363.44871289503,House
4975,Suburb,3,24010.81292774794,Apartment
1470,Suburb,1,5908.711954515426,Condo
789,Downtown,2,3820.4791134752236,House
2825,Rural,4,10050.2676872958,House
1482,Rural,9,6362.311312441581,House
4779,Rural,5,17533.316946164363,House
4558,Suburb,6,24748.04545359097,Apartment
2788,Rural,3,10353.345959352746,Condo
2176,Downtown,6,14814.587757353474,Apartment
2762,Downtown,9,17765.51200786181,House
1930,Rural,2,6305.599311091331,House
587,Suburb,6,2960.789715121832,Condo
4582,Rural,3,16988.65937430859,Condo
2207,Downtown,7,15561.947089115067,Apartment
1461,Downtown,8,9885.282145615158,Condo
429,Downtown,6,2933.923540603361,Apartment
2663,Rural,7,12626.396053800507,Apartment
443,Downtown,7,2606.7142399484183,House
315,Suburb,1,1420.7521660269313,Apartment
544,Rural,8,2242.277066053014,House
1226,Rural,5,5383.261179629448,Apartment
3478,Downtown,3,20923.02177101638,Apartment
2476,Downtown,4,14410.184467896004,Condo
1186,Suburb,9,6607.987210950981,Condo
640,Rural,4,2274.0568576718915,House
2351,Downtown,6,14784.327737647194,Condo
3698,Suburb,8,21638.324657226618,Apartment
4250,Downtown,6,24477.882660044444,House
605,Rural,8,2550.4805982087114,House
1207,Downtown,3,6142.414537415308,House
2954,Rural,9,14979.537844135244,Apartment
4092,Downtown,9,28625.442134000165,Condo
4342,Rural,3,14684.164353445956,House
1671,Suburb,5,8778.53607650135,Apartment
620,Rural,7,2667.259264079473,Condo
4954,Suburb,8,26716.103423481218,Condo
4359,Rural,0,12828.677470362474,House
1431,Suburb,0,6057.719501494306,Apartment
2878,Downtown,7,18819.559210853487,Condo
4342,Rural,6,19634.7991286784,Apartment
3667,Downtown,8,24723.892359316567,Condo
1117,Suburb,2,4331.720441510436,House
311,Rural,9,1383.1158354107301,House
494,Rural,4,1899.0849462461738,Condo
2837,Downtown,2,16320.168328733704,Apartment
3142,Rural,4,12110.335158480659,Condo
2529,Rural,9,12778.689490701903,Apartment
3309,Downtown,0,16025.306169412921,Condo
2377,Rural,3,8073.026425755486,House
4167,Downtown,5,27245.48548058796,Apartment
743,Downtown,1,3486.7492699119425,House
597,Downtown,6,4064.6412705109465,Apartment
1144,Downtown,7,7507.1809663350805,Condo
1315,Downtown,0,5788.331542002904,House
1684,Suburb,3,6873.240591149007,House
1697,Suburb,3,8213.804944837031,Apartment
853,Downtown,4,5433.8116049152095,Apartment
2650,Suburb,3,12702.524206695583,Apartment
4816,Suburb,8,23873.59065236611,House
1569,Rural,6,6502.228901760612,Condo
1560,Downtown,1,8522.59472730279,Apartment
484,Suburb,0,1871.156308919211,Condo
4863,Rural,8,23648.61465777678,Apartment
2710,Rural,0,8747.421202671485,Condo
4731,Downtown,5,30972.457208615928,Apartment
2509,Downtown,1,12720.943668942085,Condo
3972,Rural,3,13440.99609069732,House
4983,Downtown,5,32580.688326229905,Apartment
2181,Downtown,4,13800.729473750474,Apartment
4596,Rural,5,16931.800427644375,House
821,Rural,2,3111.0124501400023,Apartment
2187,Downtown,4,13616.966490232382,Apartment
2852,Suburb,1,10659.376425972894,House
4109,Downtown,6,23589.055542945698,House
4455,Suburb,2,18940.494733043284,Condo
4973,Rural,0,14784.400042016669,House
4716,Suburb,7,22569.620176663237,House
3779,Rural,7,17814.683789535116,Apartment
1709,Downtown,2,8307.210292333211,House
1994,Downtown,6,13579.772316614484,Apartment
4964,Rural,8,20517.28432610461,House
826,Rural,7,3318.515827475738,House
2960,Rural,2,10363.80016803982,Condo
2472,Downtown,1,11511.32911464107,House
579,Downtown,9,3738.8893930828517,House
3264,Suburb,6,17889.91977783125,Apartment
4277,Rural,6,19395.833292831154,Apartment
2969,Suburb,8,16072.652528105216,Condo
3193,Downtown,4,16984.719859921603,House
2051,Suburb,3,9894.821976971447,Apartment
4281,Suburb,7,20409.373169662522,House
2661,Downtown,3,14821.875062525289,Condo
4727,Downtown,3,28399.091164267767,Apartment
4431,Rural,1,16250.45077371525,Apartment
2008,Suburb,0,7716.182172508316,Condo
2986,Downtown,3,15192.912794204918,House
3195,Downtown,6,21710.30072118879,Apartment
4835,Suburb,8,28323.4102497808,Apartment
3076,Downtown,8,20796.366746610718,Condo
1419,Rural,9,6644.119768292741,Condo
3288,Rural,0,10582.859921168043,Condo
4559,Suburb,4,19421.864180734756,House
4543,Rural,6,17406.078005985655,House
494,Downtown,6,2864.9089439274217,House
962,Downtown,9,6695.9389206916885,Condo
779,Downtown,5,5184.42636682582,Apartment
4518,Downtown,9,29027.538751843003,House
1723,Suburb,3,7621.687316657749,Condo
3008,Rural,2,9853.485514782722,House
3475,Rural,8,16997.161116391726,Apartment
4114,Downtown,9,31179.66261443251,Apartment
2314,Suburb,3,10276.227600361139,Condo
4089,Downtown,7,28828.12803262144,Apartment
2743,Downtown,0,13192.162576925575,Condo
1211,Suburb,6,6143.693158450223,Condo
3513,Suburb,5,16923.360702327423,Condo
2664,Downtown,0,12800.616452930313,Condo
3929,Rural,3,15793.757291785822,Apartment
3772,Downtown,4,23768.064586416436,Apartment
980,Rural,7,4673.06378592199,Apartment
4951,Rural,3,19976.484240744965,Apartment
909,Suburb,2,3984.8056746997227,Condo
2456,Suburb,1,9919.75441502449,Condo
4166,Downtown,3,25053.544541491152,Apartment
671,Rural,9,2793.3770066654747,House
915,Rural,3,3047.836704317856,House
2553,Downtown,9,16444.03976891498,House
4438,Downtown,4,27880.857006111706,Apartment
1164,Downtown,6,7381.792564057582,Condo
1568,Suburb,8,8439.228174157763,Condo
1084,Downtown,1,5012.092866141333,House
4871,Downtown,4,25910.056111241596,House
4478,Rural,9,20961.223499923508,Condo
2537,Downtown,8,15644.305523047295,House
4354,Rural,2,14125.100362132696,House
1235,Rural,0,3996.782901155883,Condo
4280,Suburb,1,15957.36111512372,House
2638,Downtown,5,14649.14170827618,House
625,Downtown,4,3920.7614157833323,Apartment
1834,Rural,0,5351.740734138413,House
3780,Suburb,0,15727.267795410242,Apartment
4161,Suburb,3,18481.24545954035,Condo
2285,Downtown,3,13735.661121913014,Apartment
4903,Rural,5,19695.349428005167,Condo
3078,Downtown,5,20177.28515752257,Apartment
1570,Downtown,9,11854.75402923295,Apartment
940,Downtown,5,6115.2672175967955,Apartment
4378,Downtown,0,19442.499878942923,House
4961,Rural,9,21194.537252479466,House
1667,Suburb,8,8282.718537158167,House
4342,Downtown,6,24991.71518871626,House
2875,Downtown,6,16560.423486069318,House
3903,Downtown,6,26594.03269142366,Apartment
1881,Downtown,1,8761.053263184858,House
2286,Suburb,1,9205.702450177867,Condo
2540,Suburb,5,13230.067588231741,Apartment
4266,Suburb,6,23230.136491275953,Apartment
2405,Suburb,2,10176.537159627229,Condo
428,Downtown,3,2227.0432622036756,House
4296,Rural,2,15232.332685303903,Condo
1151,Suburb,6,6177.905708666435,Apartment
4403,Suburb,6,24055.397786290152,Apartment
2376,Downtown,3,14279.387594487844,Apartment
3294,Downtown,6,20673.164378742717,Condo
4044,Downtown,4,21507.525416129185,House
3056,Downtown,0,15986.654167200415,Apartment
1944,Rural,9,8368.482449264822,House
4671,Rural,3,18687.751449647374,Apartment
3444,Suburb,6,15916.058031445968,House
542,Rural,1,1866.6052692124495,Condo
4385,Suburb,1,19235.232249834422,Apartment
470,Suburb,0,1980.0603108579262,Apartment
952,Rural,1,3547.6487233658454,Apartment
3812,Suburb,9,21384.57387261665,Condo
1799,Downtown,7,11738.091109535775,Condo
2399,Suburb,7,11502.755081032674,House
2458,Downtown,7,16063.18813951634,Condo
2272,Rural,0,7900.435735238365,Apartment
4225,Rural,0,12478.992925020184,House
2558,Suburb,9,14374.813386259091,Condo
4339,Downtown,3,22099.85092665794,House
2335,Suburb,5,10302.639124360176,House
3571,Rural,7,14243.962976211576,House
1157,Suburb,1,5065.9870718427765,Apartment
4123,Suburb,2,19014.430162177792,Apartment
1349,Downtown,5,8216.169809177169,Condo
4290,Rural,9,21733.667692917934,Apartment
598,Suburb,3,2394.720816867702,House
1223,Downtown,1,5700.824163918537,House
4532,Suburb,6,24533.969239404123,Apartment
4606,Downtown,3,23447.726021445822,House
3099,Downtown,7,21938.59639235146,Apartment
4362,Suburb,7,20878.493323431965,House
4345,Rural,6,18194.203504224995,Condo
2102,Rural,9,9921.014679080781,Condo
3013,Downtown,8,21987.13345102349,Apartment
4806,Rural,3,19206.191314303152,Apartment
3153,Downtown,6,21472.223934391954,Apartment
2957,Rural,9,15002.092902576976,Apartment
4822,Suburb,9,29315.88876418428,Apartment
3646,Rural,0,10733.451483388124,House
1771,Downtown,3,9795.1000550844,Condo
3249,Downtown,1,15055.064745810807,House
1241,Rural,8,5610.7037165268475,Condo
2207,Suburb,4,9331.745797908914,House
1543,Downtown,2,7570.745696119385,House
4723,Downtown,3,24047.351520862332,House
1766,Downtown,5,11515.8940564327,Apartment
4257,Downtown,9,29779.78550262441,Condo
2266,Downtown,0,11780.595181671777,Apartment
675,Suburb,6,3633.6133226049246,Apartment
562,Rural,7,2211.855422208852,House
4662,Suburb,6,23439.24486574083,Condo
3688,Suburb,6,18521.141494377684,Condo
3695,Downtown,8,24943.33187009675,Condo
2244,Suburb,3,9910.467125991077,Condo
2193,Downtown,6,14905.919725760356,Apartment
3934,Suburb,8,22952.83546809638,Apartment
1952,Downtown,4,11298.228582212161,Condo
4441,Downtown,1,24455.897853492985,Apartment
4192,Suburb,4,19428.014517798885,Condo
899,Suburb,3,4335.788297852774,Apartment
2212,Rural,7,8816.42850028117,House
1592,Rural,4,5569.766743501033,House
900,Rural,8,4145.192730715082,Condo
680,Suburb,8,3658.2569280563484,Condo
4513,Suburb,2,20780.9979358792,Apartment
3937,Downtown,9,27540.801862707922,Condo
2463,Rural,5,9970.767167583954,Condo
4655,Downtown,5,30374.56265026272,Apartment
1398,Downtown,3,7830.532183094975,Condo
665,Downtown,9,4642.2483066079285,Condo
2870,Downtown,2,13951.348323734286,House
3719,Rural,0,10946.180635144285,House
2776,Downtown,6,16068.860055010407,House
1090,Suburb,4,4974.020420867629,Condo
3869,Suburb,9,23457.611934791454,Apartment
1046,Suburb,6,4752.0135673958575,House
612,Rural,0,1880.0706562469118,Condo
4933,Downtown,7,29551.281222267135,House
1220,Rural,2,4680.123350804214,Apartment
1377,Downtown,6,9308.928983819897,Apartment
3129,Rural,2,12048.298833254967,Apartment
2681,Rural,2,10267.709427737394,Apartment
3918,Downtown,9,29694.893689955978,Apartment
1097,Rural,8,5386.307520255639,Apartment
4743,Downtown,1,24033.71604441077,Condo
572,Suburb,3,2281.856696659483,House
3310,Suburb,5,17354.84983925554,Apartment
2073,Suburb,2,8069.989513494232,House
2847,Rural,9,12222.598093000428,House
3464,Suburb,9,19388.523656650865,Condo
1246,Downtown,6,8526.801650054012,Apartment
2965,Suburb,6,16136.108697888163,Apartment
806,Suburb,4,3790.337925766135,Condo
543,Rural,2,1974.6945699588632,Condo
805,Downtown,1,4144.489060275749,Condo
4817,Rural,3,17841.285174614146,Condo
3458,Rural,3,12824.483170272262,Condo
3890,Downtown,7,23240.15751856861,House
2172,Rural,7,9397.07392705037,Condo
4093,Downtown,4,25800.86080390331,Apartment
1492,Suburb,5,7769.51226697446,Apartment
4725,Downtown,7,30855.503715158393,Condo
1764,Downtown,0,8556.658908192807,Condo
690,Downtown,4,4008.4091934037638,Condo
4776,Rural,3,17678.29395767086,Condo
3677,Downtown,3,20417.23956721409,Condo
972,Downtown,1,5307.591153662983,Apartment
2860,Downtown,9,18366.09965862842,House
1511,Suburb,0,5779.604824735367,Condo
1229,Downtown,5,7457.666362384293,Condo
1839,Rural,6,7686.851435937815,Condo
1212,Downtown,4,7562.268721206221,Apartment
943,Downtown,7,6597.606178461792,Apartment
4822,Suburb,8,23905.43537971018,House
801,Downtown,1,3719.001541701187,House
1029,Rural,3,3467.0533294765114,House
1583,Downtown,8,9837.631650241607,House
2418,Rural,4,10139.465089317171,Apartment
4852,Suburb,2,18907.751973329538,House
4686,Downtown,5,28246.25140623056,Condo
4136,Suburb,2,19008.179891851498,Apartment
1219,Downtown,4,7584.494542879304,Apartment
4350,Rural,2,16682.592914045985,Apartment
2639,Suburb,5,12774.778542274997,Condo
1055,Downtown,9,7944.096711125515,Apartment
2169,Rural,4,8353.202260292575,Condo
4772,Suburb,8,23661.438280717175,House
807,Downtown,2,4672.987794955723,Apartment
1736,Suburb,5,8311.279404815943,Condo
2875,Downtown,7,20420.227363345282,Apartment
3726,Rural,6,14335.32982448652,House
858,Rural,5,3711.393817309582,Apartment
3402,Suburb,1,12599.229594311619,House
4816,Suburb,6,26222.65570939516,Apartment
3922,Downtown,7,25597.74372097676,Condo
4699,Rural,0,13820.772495464962,House
4357,Downtown,8,31862.427461874362,Apartment
4015,Rural,3,13584.30774323788,House
1601,Suburb,7,7658.95049133267,House
2455,Downtown,9,17197.95287744938,Condo
992,Downtown,6,6337.166059853458,Condo
4650,Rural,9,21603.235964076794,Condo
1778,Rural,6,7409.339894995745,Condo
556,Rural,1,1696.7750808901953,House
2730,Suburb,0,9694.265104268386,House
741,Downtown,3,4485.338357372266,Apartment
2181,Rural,1,7978.710851116353,Apartment
2946,Suburb,7,16724.16927685544,Apartment
4120,Rural,9,19181.03359481932,Condo
4977,Downtown,6,28612.406359823122,House
2035,Rural,7,8043.4272313045585,House
4035,Downtown,5,26384.86074013816,Apartment
2945,Suburb,0,12311.543707904926,Apartment
318,Suburb,8,1616.2562287846783,House
1424,Rural,5,5824.441902729975,Condo
4285,Downtown,9,32586.305585098336,Apartment
2954,Downtown,0,15396.113565559686,Apartment
2380,Downtown,0,10540.425073287313,House
1847,Rural,7,7398.766752544829,House
1161,Downtown,5,7627.3095684261725,Apartment
454,Downtown,7,3322.813605627771,Apartment
3794,Downtown,7,24728.506820424445,Condo
1204,Downtown,7,7854.8153992250245,Condo
1569,Rural,9,7437.916446524441,Condo
704,Rural,6,2968.0257232751937,Condo
1143,Downtown,6,7745.343513829965,Apartment
2082,Downtown,9,15748.114968710588,Apartment
1864,Suburb,3,8983.824823274404,Apartment
1484,Suburb,8,8081.41058019082,Condo
1046,Downtown,1,5799.7103560875075,Apartment
2025,Downtown,8,12508.72082456632,House
3488,Suburb,9,19548.29981949379,Condo
570,Suburb,2,2198.3564491406296,House
4256,Downtown,1,21577.536175081717,Condo
471,Rural,3,1934.789331885915,Apartment
